,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec012_nation_cd,과정,수료년도,수료학기,rec012_birth_dt,gpa,rec012_school_term,인건비총액,서류점수,면접점수,학부출신,대학원출신,월별인건비
2682,2682,5730,AAHkkrknsLN/pYcSkb9Md/DG,공과대학,공학,1,정원내신입학,제적,기계공학과,기계공학전공,AAFWJI9gJisQhwaSxotKkmE8,korean,석사과정,,,19970119,,1,1500000,44,50,자교,,250000
2683,2683,5731,AAHfP0PwsSGWKCqJhUtOBJg7,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEjhMsY958qKCUYKbgm7g0N,korean,석사과정,,,19931129,,1,,46.67,50,자교,,0
2684,2684,5732,AAHdU7TWK9uMInmnRVcTfGBL,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDZ4rkGFkJQKMblYZPp9Q3,korean,석사과정,,,19951121,,1,6000000,44.33,50,자교,,1000000
2689,2689,5754,AAGlFSpIgOIi9WnnR/a5Ysw8,공과대학,공학,1,정원내신입학,제적,전기전자공학과,컴퓨터공학전공,AAHozmCFACnmLBmefjO3tHkl,korean,석사과정,,,19941001,4.33,2,3780000,44.2,48.9,타교,,315000
2690,2690,5755,AAHpQhfyUFCZGqMxDegtaaDR,공과대학,공학,1,정원내신입학,휴학,전기전자공학과,전기에너지,AAGDGLl29YC1WZ2udO/Jhl+/,korean,석사과정,,,19940608,4.38,2,20200000,47.3,49.8,자교,,1683333.333
2705,2705,5808,AAExv8mvzRD4WyCWkZ2dHi4g,공과대학,공학,2,정원내신입학,제적,전기전자공학과,전기에너지,AAEXnyv6IN+A1KKGomXr5cbD,korean,석사과정,,,19950121,3.92,2,13200000,48.5,49.7,타교,,1100000
2707,2707,5819,AAGZP0CUC5fCSceAEupO6FdK,공과대학,공학,2,정원내신입학,수료,도시재생협동과정,,AAERRXn4gTa1H1Bj8Jwtb83Q,korean,석사과정,2020,2R,19900504,4.17,4,6000000,31.17,53.01,타교,,250000
2708,2708,5820,AAEmmnbn68dhYeWHsmKcHZ9o,공과대학,공학,1,외국인,수료연구(재학),도시재생협동과정,,AAFrsnARjL+QgQiahCVgPA2Z,foreigner,석사과정,2020,2R,19920504,4.3,4,,91.67,0,타교,,0
2710,2710,5829,AAHpfKqZtLg/30NxQnXNjhF3,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDZ4rkGFkJQKMblYZPp9Q3,korean,석사과정,,,19961025,4.25,2,15012060,44,49,자교,,1251005
2712,2712,5832,AAGjj3R7jyfn2oOnICvj1FmX,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,korean,석사과정,,,19930706,4.17,2,10968000,45,50,자교,,914000
2713,2713,5834,AAFm98G/qX0piBBKj4okTI7a,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFAbhVgDcRTPKjlPahhiYS1,korean,석사과정,,,19960304,3.83,2,16380000,44,50,타교,,1365000
2715,2715,5837,AAGSfkmU2FXGKkUSKMmW9d4y,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGPr+bs4rOIqm4MYQvohBSz,korean,석사과정,,,19971221,4.38,2,18750000,44,49,자교,,1562500
2716,2716,5838,AAHJHEIl46OXFVykE4qpqqyV,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAHqcqHKsG+MbZxt6sqxJZnP,korean,석사과정,,,19960213,4.17,2,,46,50,자교,,0
2717,2717,5840,AAEZAnXMP37ysFqaGtjTUDFn,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAG/cBJlTlTFYnyDm7BwmMGG,korean,석사과정,,,19951209,4.5,2,13353120,47,47,자교,,1112760
2718,2718,5841,AAEcXIAsrBAPBwyiArFNjoAC,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAHJbaJlFW9Mf4ji62hb+LRY,korean,석사과정,,,19960424,4.25,2,6300000,45,49,자교,,525000
2741,2741,5901,AAGOkHS/eItaEp0vxJdEn5jw,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGMlJxfOORPzbzO8WPFu09N,korean,석사과정,,,19960516,4.25,2,14400000,47,44,타교,,1200000
2742,2742,5907,AAGNyBlijSGNZAgJumCUxvlF,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19941008,3.83,2,5660000,43,42,타교,,471666.6667
2743,2743,5908,AAGEhey2pXwrxlrRUyu3ZDyP,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19960307,4.38,2,15149709,47,47,자교,,1262475.75
2750,2750,5915,AAG7b8cfJ0DScqAwjuQYLTVZ,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAFCjzX9qe0W7xkpRbHTLFPT,korean,석사과정,,,19981005,4.13,2,10350000,45,44,타교,,862500
2751,2751,5920,AAEmaQ+w6ZdvX+4WHyCj3nOF,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,,,19960527,3.67,2,18900000,43,49,자교,,1575000
2752,2752,5921,AAHgL8Pkwqf+1P42PHLTdmEN,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFsSXjLr7pE02FUjiD8u0rv,korean,석사과정,,,19971101,3.83,2,4550000,44,50,자교,,379166.6667
2753,2753,5922,AAFOwF2E3H5HSMfhCgbKrZrY,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAEjhMsY958qKCUYKbgm7g0N,korean,석사과정,,,19980511,3.63,2,12600000,44,50,타교,,1050000
2754,2754,5923,AAFpCI037+qBuNx2aNxoIbt8,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19960215,4.38,2,12730000,45,45,타교,,1060833.333
2765,2765,5947,AAEJ6mBrUwCTB20763+5KfPZ,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFj8wKRZTXkoQ3FcBubZYe+,korean,석사과정,,,19960109,4.5,2,15300000,47,50,자교,,1275000
2766,2766,5948,AAFlisakFPnEG7TulqM+WPpC,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGPr+bs4rOIqm4MYQvohBSz,korean,석사과정,,,19930811,4.13,2,18700000,42,49,자교,,1558333.333
2767,2767,5949,AAHoRqOiFWy23CtVZbTx19CA,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGPr+bs4rOIqm4MYQvohBSz,korean,석사과정,,,19961010,4.38,2,19800000,46,50,자교,,1650000
2768,2768,5951,AAEsYWQ8cM3l6UihlEIuoGhB,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19960717,4.5,2,15314220,44,48,자교,,1276185
2769,2769,5952,AAGx6JwvjEem77Kl15SgAL8j,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFCjzX9qe0W7xkpRbHTLFPT,korean,석사과정,,,19940127,4.13,2,10650000,43,47,타교,,887500
2801,2801,6018,AAG4HOVIvY2zSjfdzRe/590Q,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19960307,4,2,15314220,45,50,자교,,1276185
2817,2817,6057,AAEKul1spsPVrMzEIKtC8E/W,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAFWJI9gJisQhwaSxotKkmE8,korean,석사과정,,,19980207,3.33,2,8325000,45,49,타교,,693750
2834,2834,6094,AAGoxyYqbwNLIuhWa6BBDPa6,공과대학,공학,2,정원외-계약학과,재학,반도체시스템공학과,시스템 및 소프트웨어전공,AAF9oF+BvOdhKKakf8E+XJOP,korean,석사과정,,,19880520,3.94,4,29100000,46,44,자교,,1212500
2839,2839,6109,AAHAZQQRc4oIxVKLB7XBSPIp,공과대학,공학,2,학연산협동과정,제적,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,,,19930918,,1,,59,40,타교,,0
2842,2842,6123,AAGlIAG5MUGAydvUyXDTeds+,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,,,19940807,3.67,2,,44,50,타교,,0
2843,2843,6124,AAF0yKvWe558GdW3arFSJGra,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAHJ8uyqOAABSaCYNkI4XaaR,korean,석사과정,,,19940416,4,2,,47,48,타교,,0
2844,2844,6125,AAGDlBgPaDhvnPQ6AKX3SxTw,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19961213,4.5,2,,46,50,자교,,0
2845,2845,6126,AAHZaRvW/mbliuBfJEocSgW/,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19830114,3.83,2,,45,47,타교,,0
2846,2846,6128,AAFO7KrV0M8TDJZC+knSpZKK,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19861124,4.5,2,,44,50,타교,,0
2850,2850,6142,AAHlnen2g4YdvrICgGJM+oH8,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19960902,4.5,2,10258500,49,50,자교,,854875
2851,2851,6143,AAGAaLglOFQUq6L2LsG3Cvmq,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFAbhVgDcRTPKjlPahhiYS1,korean,석사과정,,,19940421,3.67,2,16380000,42,50,타교,,1365000
2852,2852,6144,AAE+ya5vX9sEZIqftGWTwWUP,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19950914,4.38,2,8400000,43,50,자교,,700000
2853,2853,6145,AAF9nJZOCOo1qh8+IfHqWTGT,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,korean,석사과정,,,19961011,4.5,2,17185000,46,47,타교,,1432083.333
2855,2855,6147,AAE09JJDGRmwtw+PADN0dZlK,공과대학,공학,1,정원내신입학,수료,신소재공학과,신소재공학전공,AAFymew4Lrjt/j664v0m1rqf,korean,석사과정,2019,1R,19940509,4.19,4,43480000,54,32,자교,,1811666.667
2858,2858,6155,AAGj1wNALM2ACE1Y0cIlB/X5,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAFsSXjLr7pE02FUjiD8u0rv,korean,석사과정,,,19960528,3.25,2,,43,43,타교,,0
2860,2860,6157,AAEfnLUGnQAu7Fszu4PYcyzF,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDZ4rkGFkJQKMblYZPp9Q3,korean,석사과정,,,19960325,4.5,2,15012060,47,50,자교,,1251005
2861,2861,6158,AAF9zxrw0i1Mvo2pgoVc3Ew+,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19960111,4.13,2,9037480,43,50,자교,,753123.3333
2862,2862,6159,AAGEOTgAxNmC/21oKGwN7K+6,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDZ4rkGFkJQKMblYZPp9Q3,korean,석사과정,,,19820226,4,2,,45,42,타교,,0
2863,2863,6161,AAF6S7cV+lktfw7NKzYDbS3j,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDZ4rkGFkJQKMblYZPp9Q3,korean,석사과정,,,19941128,4.38,2,16012060,43,49,자교,,1334338.333
2868,2868,6174,AAFUGQd0aYtM3/T9s/XsVQpM,공과대학,공학,1,학연산협동과정,제적,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,석사과정,,,19930211,4,1,,57,32,타교,,0
2869,2869,6176,AAEpsFOw+V3jgPLPQnY9xWpr,공과대학,공학,1,학연산협동과정,제적,신소재공학과,신소재공학전공,AAHtjVpi/adGnjoH4gqGkXR+,korean,석사과정,,,19890328,4.17,1,,57,38,타교,,0
2874,2874,6189,AAGlFa42K9vbI1c4l5mcPQPC,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAFuRuY+Cy0TAMLLyuUcZNJT,korean,석사과정,,,19930131,,1,,48,32,타교,,0
2875,2875,6192,AAEcJNN9GH8yaynBhWMm9K2w,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAGMlJxfOORPzbzO8WPFu09N,korean,석사과정,,,19890105,4.5,2,,43,50,타교,,0
2876,2876,6194,AAEYPRUG72Q6tOAb5vg5OLy8,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19840306,4,2,,43,48,타교,,0
2877,2877,6195,AAGbkhOXX3dIBXYWgT5LXel9,공과대학,공학,2,학연산협동과정,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19960314,4.38,2,,43,50,타교,,0
2878,2878,6196,AAHFWILY0W15sKLKS7F0tUBG,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19920615,3.67,2,,45,50,타교,,0
2879,2879,6197,AAHDANHkDJCuq/nt4j4/c9ju,공과대학,공학,1,학연산협동과정,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19960705,4,2,,45,50,타교,,0
2883,2883,6211,AAFKhNHGAyhj/VJaEAZxYU0R,공과대학,공학,1,편입학석사(2학기),재학,기계공학과,기계공학전공,AAH+jDf70Ljj8HtQe8TMJQu/,korean,석사과정,,,19951026,3.71,3,19060000,46,48,타교,타교,1058888.889
2886,2886,6214,AAFB4iIvfW8Pavw0zRhIbAuj,공과대학,공학,1,학연산협동과정,제적,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19940915,3.83,1,,44,46,타교,,0
2908,2908,6283,AAFSfIkHjw4qvkSKtRyJmTqW,공과대학,공학,1,정원내신입학,수료연구(재학),신소재공학과,신소재공학전공,AAFymew4Lrjt/j664v0m1rqf,korean,석사과정,2020,1R,19770331,4,4,,37,57,타교,,0
2909,2909,6285,AAGt1IbhCHOWIAGsG8dSeCAR,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAFFq98RVJmyy5oFdvH57EFj,korean,석사과정,,,19910907,3.83,1,5720000,28,48,타교,,953333.3333
2925,2925,6308,AAGtj9dHj8JXh1mickh4uvGy,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAFZzba7kp6UbKC4yif6HY17,korean,석사과정,,,19900801,3.7,2,1821000,57,39,타교,,151750
2926,2926,6310,AAEoTN4DfoIvBfi750KWe+w5,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAFZzba7kp6UbKC4yif6HY17,korean,석사과정,,,19901104,3.88,3,3046000,48,31,자교,,169222.2222
2927,2927,6313,AAFEsQt6e/M/z+NT82/HuL0S,공과대학,공학,1,학연산협동과정,제적,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,,,19930126,4,1,,37,56,타교,,0
2941,2941,6359,AAGLpV7mOwa82UkGaIQ1BbjY,공과대학,공학,1,정원내신입학,제적,신소재공학과,신소재공학전공,AAGng2Xk5q/nlflQ02KiFiAY,korean,석사과정,,,19930927,,1,5400000,37,55,자교,,900000
2974,2974,6446,AAGrjPIWUGdU7iR3Z0AsokNy,공과대학,공학,2,정원내신입학,제적,화공생명공학과,화공생명공학전공,AAGWn8vhtNMlkrJTHrGGXO3e,korean,석사과정,,,19940310,,1,4122580,45,30.75,타교,,687096.6667
2975,2975,6447,AAFKIKochdbl0bqNdRYB1Rmz,공과대학,공학,2,정원내신입학,제적,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,석사과정,,,19910404,,1,3040000,40.5,32.25,타교,,506666.6667
2983,2983,6458,AAFVEKVUoEcjD16w6Ps2hRnN,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19940709,3.44,3,,36,48.5,타교,,0
2990,2990,6482,AAFXY/6UMPFfHTjOTAfO4XKq,공과대학,공학,1,정원내신입학,수료연구(휴학),화공생명공학과,화공생명공학전공,AAHInk8/FePfBTaicVyxuepA,korean,석사과정,2020,1R,19940521,4.19,4,14800000,56.75,38,자교,,616666.6667
2992,2992,6488,AAEtvKVEqRnwmzECxLusl2b3,공과대학,공학,2,정원내신입학,제적,화공생명공학과,화공생명공학전공,AAGdWDnTf6o+WmMINCOcSM75,korean,석사과정,,,19941028,,1,2800000,50,33.75,타교,,466666.6667
2993,2993,6491,AAHesTRPMQZpXd015s5WlkEm,공과대학,공학,2,학연산협동과정,재학,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,korean,석사과정,,,19980223,,1,,50,45.5,타교,,0
2994,2994,6492,AAEwzhSa1T2fbnw5729IqRaF,공과대학,공학,2,학연산협동과정,재학,신소재공학과,신소재공학전공,AAE330+czTet4zmy3RsNp6PW,korean,석사과정,,,19971008,,1,,50,47,타교,,0
2997,2997,6498,AAFd+xV9B+/oQVgRbUciZNaD,공과대학,공학,2,학연산협동과정,재학,신소재공학과,신소재공학전공,AAHVMQxXZzh89KjrTenp6nPf,korean,석사과정,,,19960425,,1,,49,44.83,타교,,0
3010,3010,6543,AAHN6l2LYHhJDFBcaD+x4t2Z,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGRoThUC/L3uz63KsgHIa8e,korean,석사과정,,,19941110,4,3,8627000,36,47,타교,,479277.7778
3022,3022,6632,AAGkeS4KE7EYn9VJnozSe34I,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAHMngiUwqKD8mqXyCpl4RdA,korean,석사과정,,,19960229,,1,,50,49,타교,,0
3023,3023,6633,AAFGFOkm78P8TnFmOIGpupYh,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAEQeczXMHprDJeLute9KZ4D,korean,석사과정,,,19970422,,1,1470000,50,47.5,자교,,245000
3024,3024,6635,AAHXyi0K7kODXypstsYyAYwe,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAERuI5Igd84QXSrRlSn6zF+,korean,석사과정,,,19961113,,1,,50,48.33,타교,,0
3025,3025,6636,AAFTxpPwX1+8Y+DxgEERTFsn,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAHtjVpi/adGnjoH4gqGkXR+,korean,석사과정,,,19970602,,1,5400000,50,49.5,타교,,900000
3029,3029,6643,AAGfpHFBtEmwVlGoekQuLDD4,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGDOJn95vGijIDBSgX8X6ZL,korean,석사과정,,,19951206,3.5,3,19500000,36,46,타교,,1083333.333
3031,3031,6646,AAFVtK1OsXurvxgKwDEemxTE,공과대학,공학,2,정원내신입학,재학,기계공학과,기계공학전공,AAFZhxnfhD7uvw5/71PG38pz,korean,석사과정,,,19960923,4.25,3,22110680,38,47,타교,,1228371.111
3040,3040,6656,AAHRYy+F0V/vVrgZkjUSHBCx,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,석사과정,,,19960507,,1,4977000,50,44.5,타교,,829500
3041,3041,6659,AAFSemJAgIu6crb+bH8BmOX1,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAGng2Xk5q/nlflQ02KiFiAY,korean,석사과정,,,19971106,,1,1051500,50,48.5,타교,,175250
3042,3042,6660,AAFqypMSsWtbJjCJ1v8gBRuQ,공과대학,공학,2,정원내신입학,재학,신소재공학과,신소재공학전공,AAG/JVT6xluE6DbNm+mre8iq,korean,석사과정,,,19981004,,1,5100000,50,48.67,타교,,850000
3043,3043,6661,AAFKcQEVYdMMhEOsWAIRhI+t,공과대학,공학,1,정원내신입학,재학,신소재공학과,신소재공학전공,AAFiFnbgowp64/vIKAkflPLV,korean,석사과정,,,19900930,,1,,50,46.33,타교,,0
3044,3044,6662,AAGXk3lN/ZLIM7Zvd9s9HTTm,공과대학,공학,2,외국인,재학,신소재공학과,신소재공학전공,AAHtjVpi/adGnjoH4gqGkXR+,foreigner,석사과정,,,19980623,,1,,92.67,,타교,,0
3052,3052,6687,AAEEC8OTYxsGCloHu+3xL+yv,공과대학,공학,2,정원내신입학,제적,산업경영공학과,산업경영공학전공,AAGSoibhbuaMHvaEgs67mK2C,korean,석사과정,,,19930501,,1,,45,41,타교,,0
3059,3059,6698,AAG2DtjUxqJ824usQT7F6yb5,공과대학,공학,1,학연산협동과정,제적,기계공학과,기계공학전공,AAG9vgWMRYHtNalVfeopzK5v,korean,석사과정,,,19950305,3.67,2,,36,49,타교,,0
3060,3060,6699,AAHWbz9QHAVPVUdpEvsik5Yt,공과대학,공학,2,학연산협동과정,제적,기계공학과,기계공학전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,,,19960628,4.08,3,,42,46,타교,,0
3061,3061,6700,AAGU+Ebn5esEyu5Z25hjnOq6,공과대학,공학,1,학연산협동과정,제적,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19930302,4.33,2,,42,47,타교,,0
3064,3064,6706,AAHYSROppAQPpUofSV3w6ZBv,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFAbhVgDcRTPKjlPahhiYS1,korean,석사과정,,,19930907,4.08,3,24840000,36,48,타교,,1380000
3065,3065,6708,AAElUBbCh9dJMix1lyDZeOLr,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAFHzY8JkkLSWvCRab14c8yE,korean,석사과정,,,19950115,4,3,32500000,36,49,타교,,1805555.556
3066,3066,6709,AAHd6Q+KI5jlkK6Ql/YekrdV,공과대학,공학,1,정원내신입학,제적,산업경영공학과,산업경영공학전공,AAF5ukSjmVhKqW326vTF81ef,korean,석사과정,,,19910401,2.83,1,496900,35,37,타교,,82816.66667
3069,3069,6713,AAFCZLhaX5Yw4anRBu8IrFy/,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAHy8v9SxR3RPadDh04S1IFi,korean,석사과정,,,19960216,4.31,3,16700000,38,48,자교,,927777.7778
3070,3070,6714,AAHHkbTEzVgIM0CP9tUEAlN3,공과대학,공학,2,정원내신입학,휴학,기계공학과,기계공학전공,AAE9Ipr71+/6GsTPmjhNi//p,korean,석사과정,,,19880313,3.75,2,12000000,36,47.8,타교,,1000000
3076,3076,6742,AAEcrJMzvc46Y/MQ7osHekDW,공과대학,공학,1,정원내신입학,제적,전기전자공학과,반도체 및 나노전공,AAFPtasdSmFiolLbQlDDSvRe,korean,석사과정,,,19880916,,1,,49.7,49.9,자교,,0
3077,3077,6749,AAH8ziru922CAHrtdpmsinYQ,공과대학,공학,1,정원내신입학,수료연구(휴학),건축학과,도시계획 및 도시설계전공,AAHgiM2C3WUM7yWRxcTuz+r0,korean,석사과정,2020,1R,19840812,3.88,4,,37.64,50,타교,,0
3083,3083,6765,AAHXzthHk10ZUbw52tuwq43m,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAGMb99a8ba3R0Wqe3C95yqe,korean,석사과정,,,19890617,4.29,3,33542000,38,49.5,자교,,1863444.444
3085,3085,6771,AAG74Vyre+ZEZgdhgneWJZ+q,공과대학,공학,1,정원내신입학,수료,건축학과,도시계획 및 도시설계전공,AAHgiM2C3WUM7yWRxcTuz+r0,korean,석사과정,2020,1R,19880223,3.88,4,,36.7,56,타교,,0
3086,3086,6773,AAFyjWJZWs0o0VaXTGK4CvJF,공과대학,공학,1,정원내신입학,수료,건축학과,건축계획학전공,AAHp4cP0WGsbHZKxGTJzqacX,korean,석사과정,2020,1R,19890416,3.88,4,,36.01,60,타교,,0
3088,3088,6777,AAGwtR7iz2M4S55fmAvmTd2J,공과대학,공학,1,정원내신입학,재학,기계공학과,기계공학전공,AAEXgpbpybfmEYI/SfyD7udJ,korean,석사과정,,,19960118,4.31,3,,43,43.8,타교,,0
